filename,text
crops\crop_023249.png,(CO.REG :860671-D)
crops\crop_023250.png,(GST ID NO :000306020352)
crops\crop_023251.png,(IOI PUCHONG)
crops\crop_023252.png,-TAX INVOICE-
crops\crop_023253.png,BRUSH 1.5' 628
crops\crop_023254.png,*S
crops\crop_023255.png,KE51 - 12/720
crops\crop_023256.png,9071503
crops\crop_023257.png,1
crops\crop_023258.png,X
crops\crop_023259.png,2.10
crops\crop_023260.png,2.10
crops\crop_023261.png,ITEM(S) : 1
crops\crop_023262.png,QTY(S) : 1
crops\crop_023263.png,TOTAL INCL. GST@6%
crops\crop_023264.png,RM 2.10
crops\crop_023265.png,CASH
crops\crop_023266.png,RM 2.10
crops\crop_023267.png,GST @6% INCLUDED IN TOTAL
crops\crop_023268.png,RM 0.12
crops\crop_023269.png,26-04-18
crops\crop_023270.png,16:59
crops\crop_023271.png,SH01
crops\crop_023272.png,ZJ86
crops\crop_023273.png,T2
crops\crop_023274.png,R000120516
crops\crop_023275.png,OPERATOR TRAINEE CASHIER
crops\crop_023276.png,EXCHANGE ARE ALLOWED WITHIN
crops\crop_023277.png,7 DAY WITH RECEIPT.
crops\crop_023278.png,STRICTLY NO CASH REFUND.
crops\crop_023279.png,MR. D.I.Y. (M) SDN BHD
crops\crop_023280.png,(CO.REG :860671-D)
crops\crop_023281.png,(GST ID NO :000306020352)
crops\crop_023282.png,(IOI PUCHONG)
crops\crop_023283.png,-TAX INVOICE-
crops\crop_023284.png,SEKOPLAS H/D GARBAGE 89CM*117CM 10S
crops\crop_023285.png,*S
crops\crop_023286.png,WA57 - 16
crops\crop_023287.png,9557002081113
crops\crop_023288.png,4
crops\crop_023289.png,X
crops\crop_023290.png,9.50
crops\crop_023291.png,38.00
crops\crop_023292.png,ITEM(S) : 1
crops\crop_023293.png,QTY(S) : 4
crops\crop_023294.png,TOTAL INCL. GST@6%
crops\crop_023295.png,RM 38.00
crops\crop_023296.png,CASH
crops\crop_023297.png,RM 50.00
crops\crop_023298.png,CHANGE
crops\crop_023299.png,RM 12.00
crops\crop_023300.png,GST @6% INCLUDED IN TOTAL
crops\crop_023301.png,RM 2.15
crops\crop_023302.png,27-04-18
crops\crop_023303.png,16:26
crops\crop_023304.png,SH01
crops\crop_023305.png,ZJ86
crops\crop_023306.png,T2
crops\crop_023307.png,R000120718
crops\crop_023308.png,OPERATOR TRAINEE CASHIER
crops\crop_023309.png,EXCHANGE ARE ALLOWED WITHIN
crops\crop_023310.png,7 DAY WITH RECEIPT.
crops\crop_023311.png,STRICTLY NO CASH REFUND.
crops\crop_023312.png,AEON CO. (M) BHD (126926-H)
crops\crop_023313.png,GST ID : 002017394688
crops\crop_023314.png,SHOPPING HOURS
crops\crop_023315.png,SUN-THU:1000 HRS - 2200 HRS
crops\crop_023316.png,FRI-SAT:1000 HRS - 2300 HRS
crops\crop_023317.png,1X 000006142384
crops\crop_023318.png,7.51SR
crops\crop_023319.png,MUNCHY`S CREAM
crops\crop_023320.png,3X 000005709410
crops\crop_023321.png,18.60SR
crops\crop_023322.png,TOPVALU BESTPRI @6.20
crops\crop_023323.png,SUB-TOTAL
crops\crop_023324.png,26.11
crops\crop_023325.png,TOTAL SALES INCL GST
crops\crop_023326.png,26.11
crops\crop_023327.png,ROUNDING ADJ
crops\crop_023328.png,-0.01
crops\crop_023329.png,TOTAL AFTER ADJ INCL GST
crops\crop_023330.png,26.10
crops\crop_023331.png,CASH
crops\crop_023332.png,50.00
crops\crop_023333.png,ITEM COUNT 4
crops\crop_023334.png,CHANGE AMT
crops\crop_023335.png,23.90
crops\crop_023336.png,INVOICE NO: 2018042810080010325
crops\crop_023337.png,GST SUMMARY
crops\crop_023338.png,AMOUNT
crops\crop_023339.png,TAX
crops\crop_023340.png,SR @ 6%
crops\crop_023341.png,24.63
crops\crop_023342.png,1.48
crops\crop_023343.png,TOTAL
crops\crop_023344.png,24.63
crops\crop_023345.png,1.48
crops\crop_023346.png,28/04/2018 15:35
crops\crop_023347.png,1008 001 0010325
crops\crop_023348.png,0304662 HEMADAS A/L BALOO
crops\crop_023349.png,AEON BANDAR PUCHONG
crops\crop_023350.png,TEL 1-300-80-AEON (2366)
crops\crop_023351.png,THANK YOU FOR YOUR PATRONAGE
crops\crop_023352.png,PLEASE COME AGAIN
crops\crop_023353.png,MR. D.I.Y. (M) SDN BHD
crops\crop_023354.png,(CO.REG :860671-D)
crops\crop_023355.png,(GST ID NO :000306020352)
crops\crop_023356.png,(IOI PUCHONG)
crops\crop_023357.png,-TAX INVOICE-
crops\crop_023358.png,ALUMINIUM FOIL 25SQ# 30CM*7.62M
crops\crop_023359.png,*S
crops\crop_023360.png,BJ41/2-52 - 24
crops\crop_023361.png,9069295
crops\crop_023362.png,1
crops\crop_023363.png,X
crops\crop_023364.png,5.50
crops\crop_023365.png,5.50
crops\crop_023366.png,SEKOPLAS H/D GARBAGE 89CM*117CM 10S
crops\crop_023367.png,*S
crops\crop_023368.png,WA58 - 16
crops\crop_023369.png,9557002081113
crops\crop_023370.png,5
crops\crop_023371.png,X
crops\crop_023372.png,9.50
crops\crop_023373.png,47.50
crops\crop_023374.png,PLASTIC BAGS
crops\crop_023375.png,*S
crops\crop_023376.png,99999
crops\crop_023377.png,1
crops\crop_023378.png,X
crops\crop_023379.png,0.20
crops\crop_023380.png,0.20
crops\crop_023381.png,ITEM(S) : 3
crops\crop_023382.png,QTY(S) : 7
crops\crop_023383.png,TOTAL INCL. GST@6%
crops\crop_023384.png,RM 53.20
crops\crop_023385.png,CASH
crops\crop_023386.png,RM 100.20
crops\crop_023387.png,CHANGE
crops\crop_023388.png,RM 47.00
crops\crop_023389.png,GST @6% INCLUDED IN TOTAL
crops\crop_023390.png,RM 3.01
crops\crop_023391.png,28-04-18
crops\crop_023392.png,15:40
crops\crop_023393.png,SH01
crops\crop_023394.png,ZJ86
crops\crop_023395.png,T3
crops\crop_023396.png,R000064333
crops\crop_023397.png,OPERATOR TRAINEE CASHIER
crops\crop_023398.png,EXCHANGE ARE ALLOWED WITHIN
crops\crop_023399.png,7 DAY WITH RECEIPT.
crops\crop_023400.png,STRICTLY NO CASH REFUND.
crops\crop_023401.png,MR. D.I.Y. (M) SDN BHD
crops\crop_023402.png,(CO.REG :860671-D)
crops\crop_023403.png,(GST ID NO :000306020352)
crops\crop_023404.png,(IOI PUCHONG)
crops\crop_023405.png,-TAX INVOICE-
crops\crop_023406.png,LAVA FOOD CONTAINER FC202 500ML
crops\crop_023407.png,*S
crops\crop_023408.png,WA26 - 12/144
crops\crop_023409.png,9555047302026
crops\crop_023410.png,1
crops\crop_023411.png,X
crops\crop_023412.png,1.80
crops\crop_023413.png,1.80
crops\crop_023414.png,LAVA CANISTER CST7700 530ML
crops\crop_023415.png,*S
crops\crop_023416.png,WA33 - 12/144
crops\crop_023417.png,9555047301890
crops\crop_023418.png,2
crops\crop_023419.png,X
crops\crop_023420.png,1.60
crops\crop_023421.png,3.20
crops\crop_023422.png,ITEM(S) : 2
crops\crop_023423.png,QTY(S) : 3
crops\crop_023424.png,TOTAL INCL. GST@6%
crops\crop_023425.png,RM 5.00
crops\crop_023426.png,CASH
crops\crop_023427.png,RM 50.00
crops\crop_023428.png,CHANGE
crops\crop_023429.png,RM 45.00
crops\crop_023430.png,GST @6% INCLUDED IN TOTAL
crops\crop_023431.png,RM 0.28
crops\crop_023432.png,30-04-18
crops\crop_023433.png,18:17
crops\crop_023434.png,SH01
crops\crop_023435.png,ZJ86
crops\crop_023436.png,T2
crops\crop_023437.png,R000121653
crops\crop_023438.png,OPERATOR TRAINEE CASHIER
crops\crop_023439.png,EXCHANGE ARE ALLOWED WITHIN
crops\crop_023440.png,7 DAY WITH RECEIPT.
crops\crop_023441.png,STRICTLY NO CASH REFUND.
crops\crop_023442.png,S&Y STATIONERY
crops\crop_023443.png,(002050590-H)
crops\crop_023444.png,TEL / FAX : 0163307491 / 0378317491
crops\crop_023445.png,EMAIL: SNYSTATIONERY@HOTMAIL.COM
crops\crop_023446.png,TEL: 0163307491 / 0378317491
crops\crop_023447.png,FAX: 0378317491
crops\crop_023448.png,(GST REG NO : 000906854400)
crops\crop_023449.png,S/P : SALES
crops\crop_023450.png,INV NO : CS-0004323
crops\crop_023451.png,05-JAN-2017 03:17:50 PM
crops\crop_023452.png,INVOICE
crops\crop_023453.png,NO. DESCRIPTION
crops\crop_023454.png,UOM
crops\crop_023455.png,CODE
crops\crop_023456.png,QTY
crops\crop_023457.png,U/PRICE
crops\crop_023458.png,TOTAL(MYR)
crops\crop_023459.png,1
crops\crop_023460.png,LION FILE 6'S SPRING FILE
crops\crop_023461.png,PCS
crops\crop_023462.png,MFF350
crops\crop_023463.png,50
crops\crop_023464.png,1.60
crops\crop_023465.png,80.00
crops\crop_023466.png,SR
crops\crop_023467.png,DISCOUNT @10.00%
crops\crop_023468.png,-8.00
crops\crop_023469.png,ITEM COUNT :
crops\crop_023470.png,50
crops\crop_023471.png,TOTAL SALES INCL. GST @6% :
crops\crop_023472.png,72.00
crops\crop_023473.png,TOTAL AMOUNT PAYABLE :
crops\crop_023474.png,72.00
crops\crop_023475.png,CASH RECEIVED :
crops\crop_023476.png,100.00
crops\crop_023477.png,CHANGE :
crops\crop_023478.png,28.00
crops\crop_023479.png,GST SUMMARY
crops\crop_023480.png,AMOUNT (MYR)
crops\crop_023481.png,TAX (MYR)
crops\crop_023482.png,SR = 6%
crops\crop_023483.png,67.92
crops\crop_023484.png,4.08
crops\crop_023485.png,GOODS SOLD ARE NOT RETURNABLE/REFUNDABLE
crops\crop_023486.png,99 SPEED MART S/B (519537-X)
crops\crop_023487.png,TAMAN BERKELEY
crops\crop_023488.png,1299-SUBANG PERMAI
crops\crop_023489.png,GST ID. NO : 000181747712
crops\crop_023490.png,INVOICE NO : 17936/102/T0275
crops\crop_023491.png,06:34PM
crops\crop_023492.png,562004
crops\crop_023493.png,07-02-17
crops\crop_023494.png,0857 INDOCAFE COFFEEMIX 3IN
crops\crop_023495.png,RM29.95 S
crops\crop_023496.png,407 CADBURY CHOCOLATE HAZEL
crops\crop_023497.png,RM7.49 S
crops\crop_023498.png,TOTAL SALES (INCLUSIVE GST) RM
crops\crop_023499.png,37.44
crops\crop_023500.png,ROUNDING ADJUSTMENT RM
crops\crop_023501.png,.01
crops\crop_023502.png,ROUNDING RM
crops\crop_023503.png,37.45
crops\crop_023504.png,CREDIT RM
crops\crop_023505.png,37.45
crops\crop_023506.png,CHANGE RM
crops\crop_023507.png,.00
crops\crop_023508.png,GST SUMMARY
crops\crop_023509.png,AMOUNT(RM)
crops\crop_023510.png,TAX(RM)
crops\crop_023511.png,S = 6%
crops\crop_023512.png,35.32
crops\crop_023513.png,2.12
crops\crop_023514.png,KEEP THE INVOICE FOR APPLICABLE RETURNS
crops\crop_023515.png,ENW HARDWARE CENTRE (M) SDN. BHD.
crops\crop_023516.png,CO. REG. NO.: 795225-A
crops\crop_023517.png,GST REG. NO. : 000155453440
crops\crop_023518.png,13/04/2018
crops\crop_023519.png,TAX INVOICE
crops\crop_023520.png,NO. :CS00233394
crops\crop_023521.png,CASH SALE (ARA D'SARA)
crops\crop_023522.png,TEL: 03-7832 6929
crops\crop_023523.png,H/P: 012-659 9829
crops\crop_023524.png,ITEM
crops\crop_023525.png,QTY
crops\crop_023526.png,U.PRICE
crops\crop_023527.png,RM
crops\crop_023528.png,001697
crops\crop_023529.png,5.00
crops\crop_023530.png,1.00
crops\crop_023531.png,5.00 SR
crops\crop_023532.png,S10 STARTER.
crops\crop_023533.png,766271
crops\crop_023534.png,1.00
crops\crop_023535.png,22.00
crops\crop_023536.png,22.00 SR
crops\crop_023537.png,1L
crops\crop_023538.png,6627 SEAMASTER SUPER GLO.
crops\crop_023539.png,TOTAL AMT INCL. GST @ 6 % :
crops\crop_023540.png,27.00
crops\crop_023541.png,ROUNDING ADJUSMENT :
crops\crop_023542.png,0.00
crops\crop_023543.png,TOTAL AMT PAYABLE :
crops\crop_023544.png,27.00
crops\crop_023545.png,TOTAL QTY TENDER :
crops\crop_023546.png,6
crops\crop_023547.png,GST SUMMARY
crops\crop_023548.png,AMOUNT (RM)
crops\crop_023549.png,GST (RM)
crops\crop_023550.png,SR = 6 %
crops\crop_023551.png,25.47
crops\crop_023552.png,1.53
crops\crop_023553.png,POINT : 0.00
crops\crop_023554.png,*GOODS SOLD ARE NOT RETURNABLE
crops\crop_023555.png,THANK YOU FOR SHOPPING AT
crops\crop_023556.png,ENW HARDWARE CENTRE (M) SDN BHD.
crops\crop_023557.png,ENW HARDWARE CENTRE (M) SDN. BHD.
crops\crop_023558.png,CO. REG. NO.: 795225-A
crops\crop_023559.png,GST REG. NO. : 000155453440
crops\crop_023560.png,14/04/2018
crops\crop_023561.png,TAX INVOICE
crops\crop_023562.png,NO. :CS00233521
crops\crop_023563.png,CASH SALE (ARA D'SARA)
crops\crop_023564.png,TEL: 03-7832 6929
crops\crop_023565.png,H/P: 012-659 9829
crops\crop_023566.png,ITEM
crops\crop_023567.png,QTY
crops\crop_023568.png,U.PRICE
crops\crop_023569.png,RM
crops\crop_023570.png,VEWT5
crops\crop_023571.png,1.00
crops\crop_023572.png,99.00
crops\crop_023573.png,99.00 SR
crops\crop_023574.png,5L. T_'NIPPON' VINILEX EASYWASH.
crops\crop_023575.png,NP N 1882T
crops\crop_023576.png,000605
crops\crop_023577.png,1.00
crops\crop_023578.png,30.00
crops\crop_023579.png,30.00 SR
crops\crop_023580.png,"CRISTIN 4"" BLUE STRIPE ROLLER REFILL"
crops\crop_023581.png,002882
crops\crop_023582.png,1.00
crops\crop_023583.png,3.50
crops\crop_023584.png,3.50 SR
crops\crop_023585.png,"1"" NYLON PAINT BRUSH."
crops\crop_023586.png,001065
crops\crop_023587.png,1.00
crops\crop_023588.png,2.50
crops\crop_023589.png,2.50 SR
crops\crop_023590.png,"4"" X 24"" ROLLER HANDLE."
crops\crop_023591.png,001741
crops\crop_023592.png,1.00
crops\crop_023593.png,21.00
crops\crop_023594.png,21.00 SR
crops\crop_023595.png,'CLIPSAL' 4G 1W SWITCH
crops\crop_023596.png,TOTAL AMT INCL. GST @ 6 % :
crops\crop_023597.png,156.00
crops\crop_023598.png,ROUNDING ADJUSMENT :
crops\crop_023599.png,0.00
crops\crop_023600.png,TOTAL AMT PAYABLE :
crops\crop_023601.png,156.00
crops\crop_023602.png,TOTAL QTY TENDER :
crops\crop_023603.png,5
crops\crop_023604.png,GST SUMMARY
crops\crop_023605.png,AMOUNT (RM)
crops\crop_023606.png,GST (RM)
crops\crop_023607.png,SR = 6 %
crops\crop_023608.png,147.17
crops\crop_023609.png,8.83
crops\crop_023610.png,POIN
crops\crop_023611.png,0.00
crops\crop_023612.png,*GOODS SOLD ARE NOT RETURNABLE
crops\crop_023613.png,THANK YOU FOR SHOPPING AT
crops\crop_023614.png,ENW HARDWARE CENTRE (M) SDN BHD.
crops\crop_023615.png,ENW HARDWARE CENTRE (M) SDN. BHD.
crops\crop_023616.png,CO. REG NO.: 795225-A
crops\crop_023617.png,GST REG. NO. : 000155453440
crops\crop_023618.png,09/04/2018
crops\crop_023619.png,TAX INVOICE
crops\crop_023620.png,NO. :CS00232967
crops\crop_023621.png,CASH SALE (ARA D'SARA)
crops\crop_023622.png,TEL: 03-7832 6929
crops\crop_023623.png,H/P: 012-659 9829
crops\crop_023624.png,ITEM
crops\crop_023625.png,QTY
crops\crop_023626.png,U.PRICE
crops\crop_023627.png,RM
crops\crop_023628.png,001781
crops\crop_023629.png,1.00
crops\crop_023630.png,16.00
crops\crop_023631.png,16.00 SR
crops\crop_023632.png,BIG COTTON MOP 500G
crops\crop_023633.png,002115
crops\crop_023634.png,1.00
crops\crop_023635.png,1.00
crops\crop_023636.png,1.00 SR
crops\crop_023637.png,CEMENT.
crops\crop_023638.png,WS150
crops\crop_023639.png,1.00
crops\crop_023640.png,25.00
crops\crop_023641.png,25.00 SR
crops\crop_023642.png,320ML. 'WOODSHEER' MAHAGANY - 150
crops\crop_023643.png,102193
crops\crop_023644.png,1.00
crops\crop_023645.png,9.00
crops\crop_023646.png,9.00 SR
crops\crop_023647.png,BROOM -908
crops\crop_023648.png,TOTAL AMT INCL. GST @ 6 % :
crops\crop_023649.png,51.00
crops\crop_023650.png,ROUNDING ADJUSMENT :
crops\crop_023651.png,0.00
crops\crop_023652.png,TOTAL AMT PAYABLE :
crops\crop_023653.png,51.00
crops\crop_023654.png,TOTAL QTY TENDER :
crops\crop_023655.png,4
crops\crop_023656.png,GST SUMMARY
crops\crop_023657.png,AMOUNT (RM)
crops\crop_023658.png,GST (RM)
crops\crop_023659.png,SR = 6 %
crops\crop_023660.png,48.10
crops\crop_023661.png,2.90
crops\crop_023662.png,POINT : 0.00
crops\crop_023663.png,*GOODS SOLD ARE NOT RETURNABLE
crops\crop_023664.png,THANK YOU FOR SHOPPING AT
crops\crop_023665.png,ENW HARDWARE CENTRE (M) SDN. BHD.
crops\crop_023666.png,MR. D.I.Y. (M) SDN BHD
crops\crop_023667.png,CO-REG:860671-D
crops\crop_023668.png,(GST ID NO :000306020352)
crops\crop_023669.png,(TESCO EXTRA ARA DAMANSARA)
crops\crop_023670.png,-TAX INVOICE-
crops\crop_023671.png,SUS304 HOOK 48804
crops\crop_023672.png,*S
crops\crop_023673.png,TZ11 - 12/120
crops\crop_023674.png,9073805
crops\crop_023675.png,1 X
crops\crop_023676.png,9.90
crops\crop_023677.png,9.90
crops\crop_023678.png,WOODEN SHEET 60*20CM
crops\crop_023679.png,*S
crops\crop_023680.png,AR11 - 12/192
crops\crop_023681.png,9064189
crops\crop_023682.png,4 X
crops\crop_023683.png,1.90
crops\crop_023684.png,7.60
crops\crop_023685.png,LAVA PAIL PL623 3 GALLON
crops\crop_023686.png,*S
crops\crop_023687.png,WA53 - 12/48
crops\crop_023688.png,9555047308370
crops\crop_023689.png,1 X
crops\crop_023690.png,5.50
crops\crop_023691.png,5.50
crops\crop_023692.png,ITEM(S) : 3
crops\crop_023693.png,QTY(S) : 6
crops\crop_023694.png,TOTAL INCL. GST@6%
crops\crop_023695.png,CASH
crops\crop_023696.png,CHANGE
crops\crop_023697.png,RM 23.00
crops\crop_023698.png,RM 50.00
crops\crop_023699.png,RM 27.00
crops\crop_023700.png,GST SUMMARY
crops\crop_023701.png,GST S@6%
crops\crop_023702.png,AMT(RM)
crops\crop_023703.png,21.70
crops\crop_023704.png,TAX(RM)
crops\crop_023705.png,1.30
crops\crop_023706.png,27-04-18 16:40 SH01 ZJ42
crops\crop_023707.png,T1 R000235438
crops\crop_023708.png,OPERATOR TADT - MUHAMMAD HAFIDZ
crops\crop_023709.png,EXCHANGE ARE ALLOWED WITHIN
crops\crop_023710.png,STRICTLY NO CASH REFUND.
crops\crop_023711.png,KFA SUPPLY
crops\crop_023712.png,( ROC : SA0416111-K )
crops\crop_023713.png,( GST NO: 002126950400 )
crops\crop_023714.png,125A TINGKAT BAWAH PT 1961 JALAN MALINJA
crops\crop_023715.png,SITE B 45400 SEKINCHAN SELANGOR
crops\crop_023716.png,TAX INVOICE
crops\crop_023717.png,BILL NO
crops\crop_023718.png,: CS0032277
crops\crop_023719.png,DATE
crops\crop_023720.png,: 27/05/2018 8:07 PM
crops\crop_023721.png,CASHIER
crops\crop_023722.png,: CT001 / 0001
crops\crop_023723.png,ITEM
crops\crop_023724.png,QTY
crops\crop_023725.png,PRICE
crops\crop_023726.png,AMOUNT
crops\crop_023727.png,STAR 74CM X79CM 10KEPING
crops\crop_023728.png,9555794100234
crops\crop_023729.png,1
crops\crop_023730.png,11.60
crops\crop_023731.png,11.60 SR
crops\crop_023732.png,QTY : 1
crops\crop_023733.png,TOTAL RM
crops\crop_023734.png,CASH
crops\crop_023735.png,CHANGE
crops\crop_023736.png,:
crops\crop_023737.png,:
crops\crop_023738.png,:
crops\crop_023739.png,11.60
crops\crop_023740.png,12.00
crops\crop_023741.png,0.40
crops\crop_023742.png,GST SUMMARY
crops\crop_023743.png,SR @ 6%
crops\crop_023744.png,TOTAL
crops\crop_023745.png,AMOUNT
crops\crop_023746.png,10.94
crops\crop_023747.png,10.94
crops\crop_023748.png,TAX
crops\crop_023749.png,0.66
crops\crop_023750.png,0.66
crops\crop_023751.png,THANK YOU
crops\crop_023752.png,PLEASE COME AGAIN
crops\crop_023790.png,AMPHAWA THAI TEA & CO.
crops\crop_023791.png,DIMILIKI OLEH T PLUS F&B SDN. BHD.
crops\crop_023792.png,(1219716-T)
crops\crop_023793.png,PARADIGM MALL
crops\crop_023794.png,TEL : TELEPHONE FAX : FAX
crops\crop_023795.png,GST ID : 000707211264
crops\crop_023796.png,TAX INVOICE
crops\crop_023797.png,ORDER NO:
crops\crop_023798.png,197
crops\crop_023799.png,UFO :
crops\crop_023800.png,0
crops\crop_023801.png,RECEIPT #:
crops\crop_023802.png,CSPD029197
crops\crop_023803.png,STAFF:
crops\crop_023804.png,TAKE AWAY
crops\crop_023805.png,DATE:
crops\crop_023806.png,11/05/2018
crops\crop_023807.png,CASHIER:
crops\crop_023808.png,MARIBEL
crops\crop_023809.png,TIME:
crops\crop_023810.png,15:23:00
crops\crop_023811.png,DESCRIPTION
crops\crop_023812.png,QTY
crops\crop_023813.png,PRICE
crops\crop_023814.png,AMT
crops\crop_023815.png,TAX
crops\crop_023816.png,M03. THAI MILK TEA - CHA
crops\crop_023817.png,YEN
crops\crop_023818.png,1
crops\crop_023819.png,8.90
crops\crop_023820.png,8.90
crops\crop_023821.png,SR
crops\crop_023822.png,TOTAL:
crops\crop_023823.png,1
crops\crop_023824.png,TOTAL SALES (EXCLUDING GST) :
crops\crop_023825.png,8.90
crops\crop_023826.png,DISCOUNT :
crops\crop_023827.png,0.00
crops\crop_023828.png,SERVICE CHARGE :
crops\crop_023829.png,0.00
crops\crop_023830.png,TOTAL GST :
crops\crop_023831.png,0.53
crops\crop_023832.png,ROUNDING :
crops\crop_023833.png,0.02
crops\crop_023834.png,TOTAL SALES (INCLUSIVE OF GST)
crops\crop_023835.png,9.45
crops\crop_023836.png,CASH
crops\crop_023837.png,10.00
crops\crop_023838.png,CHANGE
crops\crop_023839.png,0.55
crops\crop_023840.png,GST SUMMARY
crops\crop_023841.png,TAX CODE
crops\crop_023842.png,%
crops\crop_023843.png,AMT (RM)
crops\crop_023844.png,TAX (RM)
crops\crop_023845.png,SR
crops\crop_023846.png,6
crops\crop_023847.png,8.90
crops\crop_023848.png,0.53
crops\crop_023849.png,TOTAL :
crops\crop_023850.png,8.90
crops\crop_023851.png,0.53
crops\crop_023852.png,# INDICATED THIS TAX CODE BELONG TO SERVICE
crops\crop_023853.png,CHARGES.
crops\crop_023854.png,UNIHAKKA INTERNATIONAL SDN BHD
crops\crop_023855.png,05 MAY 2018 18:21
crops\crop_023856.png,(867388-U)
crops\crop_023857.png,TAXINVOICE
crops\crop_023858.png,INVOICE # : OR18050502160248
crops\crop_023859.png,ITEM
crops\crop_023860.png,QTY
crops\crop_023861.png,TOTAL
crops\crop_023862.png,SR I00100000035- 1 MEAT + 3 VEGE
crops\crop_023863.png,$7.10
crops\crop_023864.png,1
crops\crop_023865.png,$7.10
crops\crop_023866.png,SR I00100000170- IMPORTED VEGGIES
crops\crop_023867.png,$1.60
crops\crop_023868.png,1
crops\crop_023869.png,$1.60
crops\crop_023870.png,SR I00100000099- COKE
crops\crop_023871.png,$2.50
crops\crop_023872.png,1
crops\crop_023873.png,$2.50
crops\crop_023874.png,TOTAL AMOUNT: $11.20
crops\crop_023875.png,GST @6%: $0.63
crops\crop_023876.png,NETT TOTAL: $11.20
crops\crop_023877.png,PAYMENT MODE
crops\crop_023878.png,AMOUNT
crops\crop_023879.png,CASH
crops\crop_023880.png,$11.20
crops\crop_023881.png,CHANGE
crops\crop_023882.png,$0.00
crops\crop_023883.png,GST SUMMARY
crops\crop_023884.png,AMOUNT($)
crops\crop_023885.png,TAX($)
crops\crop_023886.png,SR = GST @6%
crops\crop_023887.png,10.57
crops\crop_023888.png,0.63
crops\crop_023889.png,GST REG #000656195584
crops\crop_023890.png,BAR WANG RICE@PERMAS JAYA
crops\crop_023891.png,(PRICE INCLUSIVE OF GST)
crops\crop_023892.png,THANK YOU & COME AGAIN!
crops\crop_023893.png,LIKE AND FOLLOW US ON FACEBOOK!
crops\crop_023894.png,FACEBOOK.COM/BARWANGRICE
crops\crop_023895.png,SIZZLING STONEGRILL
crops\crop_023896.png,DIMILIKI OLEH : DOVE HOLDINGS SDN BHD
crops\crop_023897.png,REG NO : 91694-X
crops\crop_023898.png,+607-357 1177
crops\crop_023899.png,GST ID: 0013 7941 8112
crops\crop_023900.png,TAX INVOICE NO
crops\crop_023901.png,15
crops\crop_023902.png,80292
crops\crop_023903.png,DATE: 26/05/2018 8:53:27 PM
